[2024-11-02T19:41:38.414+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-22T00:00:00+00:00 [queued]>
[2024-11-02T19:41:38.440+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-22T00:00:00+00:00 [queued]>
[2024-11-02T19:41:38.440+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:41:38.722+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-22 00:00:00+00:00
[2024-11-02T19:41:38.739+0000] {standard_task_runner.py:57} INFO - Started process 2874 to run task
[2024-11-02T19:41:38.747+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-22T00:00:00+00:00', '--job-id', '186', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmph57sczn9']
[2024-11-02T19:41:38.753+0000] {standard_task_runner.py:85} INFO - Job 186: Subtask generate_txn_fact_data
[2024-11-02T19:41:38.927+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-22T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:41:39.240+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-22T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-22T00:00:00+00:00'
[2024-11-02T19:41:39.254+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:39.255+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:41:39.260+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:39.376+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:41:39.383+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:41:39.424+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1727984499407, 'account_id': 'A00375', 'customer_id': 'C00672', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00906', 'transaction_amount': 7175.87, 'exchange_rate': 1.2438}
[2024-11-02T19:41:39.598+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1708544499597, 'account_id': 'A00311', 'customer_id': 'C00456', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00502', 'transaction_amount': 1812.29, 'exchange_rate': 0.7745}
[2024-11-02T19:41:39.611+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1719517299608, 'account_id': 'A00586', 'customer_id': 'C00183', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00397', 'transaction_amount': 2498.92, 'exchange_rate': 0.7041}
[2024-11-02T19:41:39.625+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1709581299625, 'account_id': 'A00815', 'customer_id': 'C00704', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00210', 'transaction_amount': 7620.08, 'exchange_rate': 1.1187}
[2024-11-02T19:41:39.640+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1716666099639, 'account_id': 'A00679', 'customer_id': 'C00432', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00835', 'transaction_amount': 8452.87, 'exchange_rate': 1.0313}
[2024-11-02T19:41:39.661+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1724528499658, 'account_id': 'A00155', 'customer_id': 'C00734', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00979', 'transaction_amount': 1301.52, 'exchange_rate': 1.388}
[2024-11-02T19:41:39.669+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1725306099668, 'account_id': 'A00236', 'customer_id': 'C00817', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00611', 'transaction_amount': 8014.2, 'exchange_rate': 1.1193}
[2024-11-02T19:41:39.679+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1727898099678, 'account_id': 'A00075', 'customer_id': 'C00285', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00160', 'transaction_amount': 6473.44, 'exchange_rate': 1.0061}
[2024-11-02T19:41:39.690+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1707680499689, 'account_id': 'A00260', 'customer_id': 'C00706', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00937', 'transaction_amount': 1606.52, 'exchange_rate': 0.6235}
[2024-11-02T19:41:39.699+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1724182899695, 'account_id': 'A00410', 'customer_id': 'C00579', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00491', 'transaction_amount': 5652.39, 'exchange_rate': 1.0534}
[2024-11-02T19:41:39.707+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1719517299704, 'account_id': 'A00498', 'customer_id': 'C00086', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00291', 'transaction_amount': 4602.08, 'exchange_rate': 1.326}
[2024-11-02T19:41:39.712+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1712518899711, 'account_id': 'A00195', 'customer_id': 'C00251', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00817', 'transaction_amount': 165.23, 'exchange_rate': 0.8684}
[2024-11-02T19:41:39.723+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1727552499723, 'account_id': 'A00311', 'customer_id': 'C00670', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00056', 'transaction_amount': 9632.49, 'exchange_rate': 1.2947}
[2024-11-02T19:41:39.742+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1701459699737, 'account_id': 'A00988', 'customer_id': 'C00011', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00610', 'transaction_amount': 5725.97, 'exchange_rate': 1.1529}
[2024-11-02T19:41:39.770+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1705434099746, 'account_id': 'A00086', 'customer_id': 'C00977', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00986', 'transaction_amount': 8568.05, 'exchange_rate': 0.5378}
[2024-11-02T19:41:39.792+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1716925299779, 'account_id': 'A00684', 'customer_id': 'C00121', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00585', 'transaction_amount': 204.82, 'exchange_rate': 0.6946}
[2024-11-02T19:41:39.805+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1720726899796, 'account_id': 'A00287', 'customer_id': 'C00767', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00397', 'transaction_amount': 5647.19, 'exchange_rate': 0.8227}
[2024-11-02T19:41:39.816+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1708198899815, 'account_id': 'A00210', 'customer_id': 'C00874', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00229', 'transaction_amount': 8458.81, 'exchange_rate': 0.5044}
[2024-11-02T19:41:39.836+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1708890099836, 'account_id': 'A00762', 'customer_id': 'C00173', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00487', 'transaction_amount': 6032.42, 'exchange_rate': 0.6031}
[2024-11-02T19:41:39.858+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1714160499857, 'account_id': 'A00527', 'customer_id': 'C00450', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00608', 'transaction_amount': 9512.74, 'exchange_rate': 1.0685}
[2024-11-02T19:41:39.873+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1705347699870, 'account_id': 'A00026', 'customer_id': 'C00481', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00058', 'transaction_amount': 9029.69, 'exchange_rate': 0.8001}
[2024-11-02T19:41:39.881+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1710358899880, 'account_id': 'A00439', 'customer_id': 'C00327', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00424', 'transaction_amount': 7876.29, 'exchange_rate': 0.7151}
[2024-11-02T19:41:39.894+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1704829299891, 'account_id': 'A00959', 'customer_id': 'C00035', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00582', 'transaction_amount': 5516.44, 'exchange_rate': 0.9451}
[2024-11-02T19:41:39.901+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1699645299901, 'account_id': 'A00821', 'customer_id': 'C00008', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00052', 'transaction_amount': 6991.28, 'exchange_rate': 0.9068}
[2024-11-02T19:41:39.925+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1711568499907, 'account_id': 'A00138', 'customer_id': 'C00476', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00921', 'transaction_amount': 3438.02, 'exchange_rate': 1.1808}
[2024-11-02T19:41:39.950+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1703878899949, 'account_id': 'A00417', 'customer_id': 'C00774', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00710', 'transaction_amount': 9136.24, 'exchange_rate': 1.4479}
[2024-11-02T19:41:39.973+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1710186099963, 'account_id': 'A00578', 'customer_id': 'C00562', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00682', 'transaction_amount': 2994.55, 'exchange_rate': 0.8139}
[2024-11-02T19:41:39.993+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1728502899993, 'account_id': 'A00863', 'customer_id': 'C00032', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00986', 'transaction_amount': 7150.58, 'exchange_rate': 1.359}
[2024-11-02T19:41:40.003+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1710445300000, 'account_id': 'A00417', 'customer_id': 'C00402', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00887', 'transaction_amount': 3293.12, 'exchange_rate': 0.8305}
[2024-11-02T19:41:40.007+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1699299700007, 'account_id': 'A00217', 'customer_id': 'C00470', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00680', 'transaction_amount': 4365.95, 'exchange_rate': 1.1978}
[2024-11-02T19:41:40.018+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1708544500015, 'account_id': 'A00313', 'customer_id': 'C00411', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00400', 'transaction_amount': 4864.23, 'exchange_rate': 0.9168}
[2024-11-02T19:41:40.023+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1706816500022, 'account_id': 'A00658', 'customer_id': 'C00479', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00036', 'transaction_amount': 3265.01, 'exchange_rate': 0.8499}
[2024-11-02T19:41:40.029+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1724269300028, 'account_id': 'A00358', 'customer_id': 'C00688', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00620', 'transaction_amount': 5293.53, 'exchange_rate': 1.23}
[2024-11-02T19:41:40.046+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1708630900045, 'account_id': 'A00372', 'customer_id': 'C00649', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00843', 'transaction_amount': 3948.99, 'exchange_rate': 0.6011}
[2024-11-02T19:41:40.055+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1703706100054, 'account_id': 'A00910', 'customer_id': 'C00311', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00821', 'transaction_amount': 1026.33, 'exchange_rate': 1.4285}
[2024-11-02T19:41:40.067+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1728502900066, 'account_id': 'A00375', 'customer_id': 'C00784', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00662', 'transaction_amount': 2769.86, 'exchange_rate': 0.7562}
[2024-11-02T19:41:40.079+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1724182900077, 'account_id': 'A00347', 'customer_id': 'C00739', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00062', 'transaction_amount': 7486.33, 'exchange_rate': 1.1119}
[2024-11-02T19:41:40.091+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1703619700086, 'account_id': 'A00890', 'customer_id': 'C00880', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00204', 'transaction_amount': 4103.63, 'exchange_rate': 1.1695}
[2024-11-02T19:41:40.104+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1720986100096, 'account_id': 'A00674', 'customer_id': 'C00493', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00534', 'transaction_amount': 6882.29, 'exchange_rate': 0.6068}
[2024-11-02T19:41:40.117+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1724096500114, 'account_id': 'A00174', 'customer_id': 'C00559', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00828', 'transaction_amount': 9080.55, 'exchange_rate': 1.3151}
[2024-11-02T19:41:40.120+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1722368500120, 'account_id': 'A00816', 'customer_id': 'C00135', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00134', 'transaction_amount': 8734.35, 'exchange_rate': 0.8225}
[2024-11-02T19:41:40.170+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1716320500163, 'account_id': 'A00911', 'customer_id': 'C00259', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00984', 'transaction_amount': 2086.07, 'exchange_rate': 1.1817}
[2024-11-02T19:41:40.181+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1725738100180, 'account_id': 'A00029', 'customer_id': 'C00016', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00381', 'transaction_amount': 4270.67, 'exchange_rate': 0.6707}
[2024-11-02T19:41:40.194+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1704310900190, 'account_id': 'A00486', 'customer_id': 'C00833', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00560', 'transaction_amount': 270.04, 'exchange_rate': 0.8015}
[2024-11-02T19:41:40.267+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1720726900258, 'account_id': 'A00507', 'customer_id': 'C00121', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00500', 'transaction_amount': 1664.05, 'exchange_rate': 0.9761}
[2024-11-02T19:41:40.281+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1699558900273, 'account_id': 'A00078', 'customer_id': 'C00994', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00302', 'transaction_amount': 2892.0, 'exchange_rate': 1.006}
[2024-11-02T19:41:40.307+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1722282100307, 'account_id': 'A00462', 'customer_id': 'C00404', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00738', 'transaction_amount': 7653.22, 'exchange_rate': 1.2091}
[2024-11-02T19:41:40.330+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1712432500329, 'account_id': 'A00605', 'customer_id': 'C00589', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00292', 'transaction_amount': 3289.28, 'exchange_rate': 0.5919}
[2024-11-02T19:41:40.350+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1699299700350, 'account_id': 'A00058', 'customer_id': 'C00091', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00514', 'transaction_amount': 4421.71, 'exchange_rate': 0.9166}
[2024-11-02T19:41:40.356+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1707075700356, 'account_id': 'A00903', 'customer_id': 'C00080', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00380', 'transaction_amount': 4759.83, 'exchange_rate': 0.9813}
[2024-11-02T19:41:40.391+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1721936500362, 'account_id': 'A00265', 'customer_id': 'C00276', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00448', 'transaction_amount': 4949.29, 'exchange_rate': 0.8234}
[2024-11-02T19:41:40.403+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1699386100402, 'account_id': 'A00297', 'customer_id': 'C00912', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00694', 'transaction_amount': 6467.01, 'exchange_rate': 1.0732}
[2024-11-02T19:41:40.411+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1703706100411, 'account_id': 'A00334', 'customer_id': 'C00079', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00545', 'transaction_amount': 2938.61, 'exchange_rate': 1.2767}
[2024-11-02T19:41:40.418+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1721763700417, 'account_id': 'A00541', 'customer_id': 'C00572', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00461', 'transaction_amount': 2615.08, 'exchange_rate': 1.3528}
[2024-11-02T19:41:40.424+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1725392500422, 'account_id': 'A00337', 'customer_id': 'C00277', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00049', 'transaction_amount': 4205.74, 'exchange_rate': 1.2373}
[2024-11-02T19:41:40.430+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1720899700429, 'account_id': 'A00078', 'customer_id': 'C00787', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00553', 'transaction_amount': 8932.35, 'exchange_rate': 1.4614}
[2024-11-02T19:41:40.449+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1710358900435, 'account_id': 'A00550', 'customer_id': 'C00906', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00514', 'transaction_amount': 5720.87, 'exchange_rate': 1.2681}
[2024-11-02T19:41:40.475+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1706384500472, 'account_id': 'A00245', 'customer_id': 'C00003', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00187', 'transaction_amount': 9681.11, 'exchange_rate': 1.3354}
