[2024-11-02T19:41:10.414+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-02T00:00:00+00:00 [queued]>
[2024-11-02T19:41:10.450+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-02T00:00:00+00:00 [queued]>
[2024-11-02T19:41:10.453+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:41:10.576+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-02 00:00:00+00:00
[2024-11-02T19:41:10.593+0000] {standard_task_runner.py:57} INFO - Started process 2777 to run task
[2024-11-02T19:41:10.600+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-02T00:00:00+00:00', '--job-id', '164', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp8tt46f2h']
[2024-11-02T19:41:10.629+0000] {standard_task_runner.py:85} INFO - Job 164: Subtask generate_txn_fact_data
[2024-11-02T19:41:10.791+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-02T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:41:11.026+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-02T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-02T00:00:00+00:00'
[2024-11-02T19:41:11.063+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:11.067+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:41:11.093+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:11.235+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:41:11.238+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:41:11.256+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1727811671252, 'account_id': 'A00397', 'customer_id': 'C00812', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00480', 'transaction_amount': 3891.14, 'exchange_rate': 0.5491}
[2024-11-02T19:41:11.457+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1716406871455, 'account_id': 'A00591', 'customer_id': 'C00710', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00245', 'transaction_amount': 4024.67, 'exchange_rate': 0.6516}
[2024-11-02T19:41:11.461+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1714765271461, 'account_id': 'A00341', 'customer_id': 'C00112', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00396', 'transaction_amount': 3701.24, 'exchange_rate': 1.0315}
[2024-11-02T19:41:11.471+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1711222871468, 'account_id': 'A00097', 'customer_id': 'C00782', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00366', 'transaction_amount': 5795.64, 'exchange_rate': 0.5805}
[2024-11-02T19:41:11.478+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1705261271477, 'account_id': 'A00613', 'customer_id': 'C00896', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00095', 'transaction_amount': 14.76, 'exchange_rate': 1.1837}
[2024-11-02T19:41:11.494+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1728502871494, 'account_id': 'A00532', 'customer_id': 'C00517', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00287', 'transaction_amount': 6207.0, 'exchange_rate': 0.8898}
[2024-11-02T19:41:11.500+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1729798871500, 'account_id': 'A00199', 'customer_id': 'C00707', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00635', 'transaction_amount': 1184.71, 'exchange_rate': 1.3496}
[2024-11-02T19:41:11.509+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1705088471508, 'account_id': 'A00965', 'customer_id': 'C00687', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00780', 'transaction_amount': 4503.91, 'exchange_rate': 0.5079}
[2024-11-02T19:41:11.519+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1708717271517, 'account_id': 'A00931', 'customer_id': 'C00007', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00961', 'transaction_amount': 9949.13, 'exchange_rate': 1.2594}
[2024-11-02T19:41:11.527+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1700422871526, 'account_id': 'A00402', 'customer_id': 'C00642', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00399', 'transaction_amount': 8018.9, 'exchange_rate': 1.0731}
[2024-11-02T19:41:11.534+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1720899671533, 'account_id': 'A00306', 'customer_id': 'C00722', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00502', 'transaction_amount': 4582.48, 'exchange_rate': 1.209}
[2024-11-02T19:41:11.540+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1702928471539, 'account_id': 'A00787', 'customer_id': 'C00219', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00646', 'transaction_amount': 6494.09, 'exchange_rate': 1.3274}
[2024-11-02T19:41:11.556+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1708630871549, 'account_id': 'A00336', 'customer_id': 'C00416', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00418', 'transaction_amount': 159.83, 'exchange_rate': 0.5981}
[2024-11-02T19:41:11.565+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1715456471561, 'account_id': 'A00748', 'customer_id': 'C00440', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00021', 'transaction_amount': 8113.6, 'exchange_rate': 0.7139}
[2024-11-02T19:41:11.572+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1727638871570, 'account_id': 'A00422', 'customer_id': 'C00976', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00598', 'transaction_amount': 1487.29, 'exchange_rate': 0.7027}
[2024-11-02T19:41:11.580+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1705779671577, 'account_id': 'A00150', 'customer_id': 'C00303', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00819', 'transaction_amount': 8039.86, 'exchange_rate': 1.4805}
[2024-11-02T19:41:11.592+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1717270871589, 'account_id': 'A00794', 'customer_id': 'C00157', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00713', 'transaction_amount': 4486.78, 'exchange_rate': 1.1333}
[2024-11-02T19:41:11.597+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1723318871596, 'account_id': 'A00562', 'customer_id': 'C00702', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00986', 'transaction_amount': 8597.68, 'exchange_rate': 0.7039}
[2024-11-02T19:41:11.606+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1718826071604, 'account_id': 'A00794', 'customer_id': 'C00088', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00904', 'transaction_amount': 119.8, 'exchange_rate': 0.5968}
[2024-11-02T19:41:11.618+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1703101271611, 'account_id': 'A00529', 'customer_id': 'C00953', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00020', 'transaction_amount': 4757.68, 'exchange_rate': 1.4272}
[2024-11-02T19:41:11.628+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1725133271624, 'account_id': 'A00192', 'customer_id': 'C00895', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00607', 'transaction_amount': 8431.22, 'exchange_rate': 1.1909}
[2024-11-02T19:41:11.634+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1709408471633, 'account_id': 'A00354', 'customer_id': 'C00135', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00933', 'transaction_amount': 9175.38, 'exchange_rate': 0.545}
[2024-11-02T19:41:11.641+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1706730071640, 'account_id': 'A00496', 'customer_id': 'C00237', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00986', 'transaction_amount': 3054.97, 'exchange_rate': 1.2152}
[2024-11-02T19:41:11.650+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1729712471650, 'account_id': 'A00534', 'customer_id': 'C00589', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00201', 'transaction_amount': 8694.87, 'exchange_rate': 0.8482}
[2024-11-02T19:41:11.665+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1727379671665, 'account_id': 'A00266', 'customer_id': 'C00824', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00113', 'transaction_amount': 3674.45, 'exchange_rate': 0.92}
[2024-11-02T19:41:11.675+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1710358871671, 'account_id': 'A00922', 'customer_id': 'C00136', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00689', 'transaction_amount': 8254.5, 'exchange_rate': 0.6785}
[2024-11-02T19:41:11.682+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1719171671681, 'account_id': 'A00317', 'customer_id': 'C00271', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00999', 'transaction_amount': 496.76, 'exchange_rate': 1.2034}
[2024-11-02T19:41:11.687+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1706470871687, 'account_id': 'A00632', 'customer_id': 'C00737', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00667', 'transaction_amount': 2222.89, 'exchange_rate': 1.2165}
[2024-11-02T19:41:11.699+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1717616471698, 'account_id': 'A00928', 'customer_id': 'C00628', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00792', 'transaction_amount': 2395.03, 'exchange_rate': 1.1093}
[2024-11-02T19:41:11.717+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1727898071716, 'account_id': 'A00970', 'customer_id': 'C00166', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00781', 'transaction_amount': 8757.25, 'exchange_rate': 0.8617}
[2024-11-02T19:41:11.727+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1719517271725, 'account_id': 'A00994', 'customer_id': 'C00533', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00405', 'transaction_amount': 7600.4, 'exchange_rate': 1.1923}
[2024-11-02T19:41:11.733+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1704397271733, 'account_id': 'A00924', 'customer_id': 'C00316', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00786', 'transaction_amount': 950.93, 'exchange_rate': 0.7298}
[2024-11-02T19:41:11.837+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1708803671804, 'account_id': 'A00917', 'customer_id': 'C00393', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00274', 'transaction_amount': 4098.1, 'exchange_rate': 0.9032}
[2024-11-02T19:41:11.868+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1726515671861, 'account_id': 'A00576', 'customer_id': 'C00229', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00259', 'transaction_amount': 4450.9, 'exchange_rate': 0.6943}
[2024-11-02T19:41:11.901+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1724614871901, 'account_id': 'A00111', 'customer_id': 'C00825', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00207', 'transaction_amount': 4333.58, 'exchange_rate': 1.0511}
[2024-11-02T19:41:11.932+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1709322071931, 'account_id': 'A00673', 'customer_id': 'C00892', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00342', 'transaction_amount': 8964.43, 'exchange_rate': 1.1837}
[2024-11-02T19:41:11.946+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1717702871945, 'account_id': 'A00344', 'customer_id': 'C00586', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00312', 'transaction_amount': 1948.79, 'exchange_rate': 0.9751}
[2024-11-02T19:41:11.970+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1721504471970, 'account_id': 'A00260', 'customer_id': 'C00881', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00461', 'transaction_amount': 1364.07, 'exchange_rate': 1.3517}
[2024-11-02T19:41:12.056+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1713469272056, 'account_id': 'A00521', 'customer_id': 'C00761', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00033', 'transaction_amount': 1477.0, 'exchange_rate': 0.5825}
[2024-11-02T19:41:12.081+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1701114072079, 'account_id': 'A00868', 'customer_id': 'C00959', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00552', 'transaction_amount': 9954.71, 'exchange_rate': 0.6843}
[2024-11-02T19:41:12.108+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1719776472098, 'account_id': 'A00138', 'customer_id': 'C00014', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00085', 'transaction_amount': 6721.45, 'exchange_rate': 0.6308}
[2024-11-02T19:41:12.138+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1723664472114, 'account_id': 'A00879', 'customer_id': 'C00272', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00962', 'transaction_amount': 1975.17, 'exchange_rate': 0.7692}
[2024-11-02T19:41:12.147+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1700682072145, 'account_id': 'A00050', 'customer_id': 'C00809', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00500', 'transaction_amount': 36.92, 'exchange_rate': 1.3326}
[2024-11-02T19:41:12.168+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1707766872168, 'account_id': 'A00905', 'customer_id': 'C00165', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00168', 'transaction_amount': 2639.92, 'exchange_rate': 1.3939}
[2024-11-02T19:41:12.182+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1722022872182, 'account_id': 'A00841', 'customer_id': 'C00276', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00872', 'transaction_amount': 2108.53, 'exchange_rate': 1.3982}
[2024-11-02T19:41:12.226+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1726170072225, 'account_id': 'A00252', 'customer_id': 'C00568', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00507', 'transaction_amount': 9596.01, 'exchange_rate': 1.4306}
[2024-11-02T19:41:12.233+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1706384472233, 'account_id': 'A00064', 'customer_id': 'C00454', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00419', 'transaction_amount': 6963.58, 'exchange_rate': 1.1278}
[2024-11-02T19:41:12.244+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1724614872240, 'account_id': 'A00565', 'customer_id': 'C00971', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00959', 'transaction_amount': 5227.67, 'exchange_rate': 0.6386}
[2024-11-02T19:41:12.261+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1701718872260, 'account_id': 'A00421', 'customer_id': 'C00772', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00155', 'transaction_amount': 8754.18, 'exchange_rate': 1.2685}
[2024-11-02T19:41:12.280+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1710013272279, 'account_id': 'A00447', 'customer_id': 'C00438', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00847', 'transaction_amount': 5899.74, 'exchange_rate': 1.0601}
[2024-11-02T19:41:12.289+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1720554072289, 'account_id': 'A00219', 'customer_id': 'C00358', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00658', 'transaction_amount': 1936.7, 'exchange_rate': 1.1758}
[2024-11-02T19:41:12.303+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1709408472300, 'account_id': 'A00161', 'customer_id': 'C00515', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00348', 'transaction_amount': 3759.87, 'exchange_rate': 1.4945}
[2024-11-02T19:41:12.322+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1706643672322, 'account_id': 'A00996', 'customer_id': 'C00428', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00263', 'transaction_amount': 572.78, 'exchange_rate': 0.7481}
[2024-11-02T19:41:12.331+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1724614872330, 'account_id': 'A00274', 'customer_id': 'C00363', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00453', 'transaction_amount': 8471.28, 'exchange_rate': 0.8184}
