[2024-11-04T21:17:42.360+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-03T00:00:00+00:00 [queued]>
[2024-11-04T21:17:42.377+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-03T00:00:00+00:00 [queued]>
[2024-11-04T21:17:42.377+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-04T21:17:42.399+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-03 00:00:00+00:00
[2024-11-04T21:17:42.407+0000] {standard_task_runner.py:57} INFO - Started process 1085 to run task
[2024-11-04T21:17:42.411+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-11-03T00:00:00+00:00', '--job-id', '326', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpo_wt_ivo']
[2024-11-04T21:17:42.415+0000] {standard_task_runner.py:85} INFO - Job 326: Subtask generate_txn_fact_data
[2024-11-04T21:17:42.498+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-03T00:00:00+00:00 [running]> on host 5840299c91cd
[2024-11-04T21:17:42.621+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='ctwang' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-03T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-03T00:00:00+00:00'
[2024-11-04T21:17:42.627+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-04T21:17:42.631+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-04T21:17:42.633+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-04T21:17:42.745+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-04T21:17:42.746+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-04T21:17:42.907+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-04T21:17:42.909+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-04T21:17:42.909+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.2', 9092)]>: Closing connection. 
[2024-11-04T21:17:43.273+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1708377462752, 'account_id': 'A00576', 'customer_id': 'C00001', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00673', 'transaction_amount': 2844.26, 'exchange_rate': 0.9005}
[2024-11-04T21:17:43.308+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1718399863308, 'account_id': 'A00207', 'customer_id': 'C00410', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00946', 'transaction_amount': 1099.61, 'exchange_rate': 0.5383}
[2024-11-04T21:17:43.312+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1723756663312, 'account_id': 'A00847', 'customer_id': 'C00002', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00248', 'transaction_amount': 9308.7, 'exchange_rate': 1.2124}
[2024-11-04T21:17:43.315+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1722374263315, 'account_id': 'A00624', 'customer_id': 'C00486', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00732', 'transaction_amount': 1438.01, 'exchange_rate': 0.8563}
[2024-11-04T21:17:43.318+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1706390263318, 'account_id': 'A00521', 'customer_id': 'C00187', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00278', 'transaction_amount': 351.68, 'exchange_rate': 1.2708}
[2024-11-04T21:17:43.323+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1728595063323, 'account_id': 'A00795', 'customer_id': 'C00655', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00576', 'transaction_amount': 6151.56, 'exchange_rate': 1.0443}
[2024-11-04T21:17:43.326+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1700947063326, 'account_id': 'A00605', 'customer_id': 'C00678', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00424', 'transaction_amount': 9556.36, 'exchange_rate': 0.511}
[2024-11-04T21:17:43.330+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1710537463330, 'account_id': 'A00015', 'customer_id': 'C00322', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00428', 'transaction_amount': 3528.18, 'exchange_rate': 0.8404}
[2024-11-04T21:17:43.333+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1729718263333, 'account_id': 'A00730', 'customer_id': 'C00043', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00289', 'transaction_amount': 6252.34, 'exchange_rate': 0.5668}
[2024-11-04T21:17:43.336+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1710537463336, 'account_id': 'A00819', 'customer_id': 'C00859', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00812', 'transaction_amount': 5328.28, 'exchange_rate': 0.9704}
[2024-11-04T21:17:43.341+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1701033463340, 'account_id': 'A00498', 'customer_id': 'C00120', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00511', 'transaction_amount': 1531.65, 'exchange_rate': 0.5634}
[2024-11-04T21:17:43.345+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1710969463344, 'account_id': 'A00231', 'customer_id': 'C00646', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00350', 'transaction_amount': 9447.48, 'exchange_rate': 0.9852}
[2024-11-04T21:17:43.348+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1723151863348, 'account_id': 'A00133', 'customer_id': 'C00924', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00939', 'transaction_amount': 4993.1, 'exchange_rate': 1.0798}
[2024-11-04T21:17:43.351+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1730668663351, 'account_id': 'A00527', 'customer_id': 'C00682', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00298', 'transaction_amount': 7772.87, 'exchange_rate': 0.8227}
[2024-11-04T21:17:43.355+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1714425463354, 'account_id': 'A00625', 'customer_id': 'C00152', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00452', 'transaction_amount': 8031.98, 'exchange_rate': 1.1028}
[2024-11-04T21:17:43.358+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1716239863358, 'account_id': 'A00639', 'customer_id': 'C00324', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00411', 'transaction_amount': 8954.92, 'exchange_rate': 0.9267}
[2024-11-04T21:17:43.361+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1728163063361, 'account_id': 'A00520', 'customer_id': 'C00224', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00792', 'transaction_amount': 1688.64, 'exchange_rate': 0.637}
[2024-11-04T21:17:43.364+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1727385463364, 'account_id': 'A00154', 'customer_id': 'C00219', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00652', 'transaction_amount': 3993.56, 'exchange_rate': 1.4069}
[2024-11-04T21:17:43.366+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1705526263366, 'account_id': 'A00653', 'customer_id': 'C00238', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00801', 'transaction_amount': 5702.0, 'exchange_rate': 1.0693}
[2024-11-04T21:17:43.369+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1702847863369, 'account_id': 'A00434', 'customer_id': 'C00856', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00891', 'transaction_amount': 6303.9, 'exchange_rate': 0.6571}
[2024-11-04T21:17:43.371+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1729113463371, 'account_id': 'A00435', 'customer_id': 'C00731', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00907', 'transaction_amount': 6839.55, 'exchange_rate': 0.9285}
[2024-11-04T21:17:43.373+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1714252663373, 'account_id': 'A00144', 'customer_id': 'C00821', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00015', 'transaction_amount': 1820.99, 'exchange_rate': 0.8815}
[2024-11-04T21:17:43.375+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1702156663375, 'account_id': 'A00795', 'customer_id': 'C00457', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00722', 'transaction_amount': 3455.03, 'exchange_rate': 1.1368}
[2024-11-04T21:17:43.379+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1710191863378, 'account_id': 'A00600', 'customer_id': 'C00607', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00276', 'transaction_amount': 9219.17, 'exchange_rate': 0.8342}
[2024-11-04T21:17:43.381+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1699996663381, 'account_id': 'A00038', 'customer_id': 'C00156', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00456', 'transaction_amount': 357.54, 'exchange_rate': 1.3502}
[2024-11-04T21:17:43.384+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1699391863383, 'account_id': 'A00635', 'customer_id': 'C00092', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00242', 'transaction_amount': 9015.24, 'exchange_rate': 0.6366}
[2024-11-04T21:17:43.386+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1703884663386, 'account_id': 'A00525', 'customer_id': 'C00834', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00555', 'transaction_amount': 9044.74, 'exchange_rate': 1.0406}
[2024-11-04T21:17:43.389+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1705353463388, 'account_id': 'A00741', 'customer_id': 'C00636', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00014', 'transaction_amount': 5528.66, 'exchange_rate': 0.906}
[2024-11-04T21:17:43.391+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1719609463391, 'account_id': 'A00919', 'customer_id': 'C00301', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00146', 'transaction_amount': 4298.61, 'exchange_rate': 0.8691}
[2024-11-04T21:17:43.393+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1720819063393, 'account_id': 'A00367', 'customer_id': 'C00233', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00813', 'transaction_amount': 723.73, 'exchange_rate': 1.3177}
[2024-11-04T21:17:43.395+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1716758263395, 'account_id': 'A00816', 'customer_id': 'C00662', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00513', 'transaction_amount': 438.46, 'exchange_rate': 0.5618}
[2024-11-04T21:17:43.398+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1703107063398, 'account_id': 'A00974', 'customer_id': 'C00891', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00983', 'transaction_amount': 4378.34, 'exchange_rate': 0.6847}
[2024-11-04T21:17:43.401+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1730495863401, 'account_id': 'A00229', 'customer_id': 'C00489', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00459', 'transaction_amount': 1755.76, 'exchange_rate': 1.4561}
[2024-11-04T21:17:43.404+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1711660663404, 'account_id': 'A00754', 'customer_id': 'C00819', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00851', 'transaction_amount': 1047.34, 'exchange_rate': 0.8061}
[2024-11-04T21:17:43.407+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1728681463406, 'account_id': 'A00530', 'customer_id': 'C00740', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00456', 'transaction_amount': 7179.9, 'exchange_rate': 0.6331}
[2024-11-04T21:17:43.409+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1700428663409, 'account_id': 'A00188', 'customer_id': 'C00839', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00298', 'transaction_amount': 4239.25, 'exchange_rate': 1.203}
[2024-11-04T21:17:43.412+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1726867063412, 'account_id': 'A00371', 'customer_id': 'C00783', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00978', 'transaction_amount': 9184.93, 'exchange_rate': 0.8854}
[2024-11-04T21:17:43.415+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1724102263414, 'account_id': 'A00517', 'customer_id': 'C00239', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00450', 'transaction_amount': 3588.76, 'exchange_rate': 1.2573}
[2024-11-04T21:17:43.417+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1705526263417, 'account_id': 'A00233', 'customer_id': 'C00617', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00600', 'transaction_amount': 1006.82, 'exchange_rate': 0.6422}
[2024-11-04T21:17:43.420+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1704316663420, 'account_id': 'A00646', 'customer_id': 'C00668', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00990', 'transaction_amount': 2284.74, 'exchange_rate': 0.8232}
[2024-11-04T21:17:43.424+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1715203063423, 'account_id': 'A00471', 'customer_id': 'C00175', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00876', 'transaction_amount': 3038.78, 'exchange_rate': 1.2441}
[2024-11-04T21:17:43.427+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1716844663426, 'account_id': 'A00005', 'customer_id': 'C00624', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00356', 'transaction_amount': 8282.46, 'exchange_rate': 0.5731}
[2024-11-04T21:17:43.430+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1708723063429, 'account_id': 'A00261', 'customer_id': 'C00304', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00595', 'transaction_amount': 4872.39, 'exchange_rate': 1.0348}
[2024-11-04T21:17:43.433+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1708723063433, 'account_id': 'A00510', 'customer_id': 'C00175', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00405', 'transaction_amount': 5756.52, 'exchange_rate': 1.4004}
[2024-11-04T21:17:43.436+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1720732663436, 'account_id': 'A00306', 'customer_id': 'C00378', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00157', 'transaction_amount': 4292.12, 'exchange_rate': 1.4081}
[2024-11-04T21:17:43.439+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1726435063439, 'account_id': 'A00171', 'customer_id': 'C00424', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00814', 'transaction_amount': 9126.92, 'exchange_rate': 1.1528}
[2024-11-04T21:17:43.442+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1705871863442, 'account_id': 'A00861', 'customer_id': 'C00900', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00020', 'transaction_amount': 6557.92, 'exchange_rate': 0.7068}
[2024-11-04T21:17:43.445+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1721855863445, 'account_id': 'A00294', 'customer_id': 'C00112', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00254', 'transaction_amount': 5464.68, 'exchange_rate': 1.1634}
[2024-11-04T21:17:43.449+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1725743863448, 'account_id': 'A00879', 'customer_id': 'C00972', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00906', 'transaction_amount': 9510.4, 'exchange_rate': 1.2769}
[2024-11-04T21:17:43.451+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1713993463451, 'account_id': 'A00541', 'customer_id': 'C00028', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00117', 'transaction_amount': 1440.69, 'exchange_rate': 0.807}
[2024-11-04T21:17:43.454+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1716671863453, 'account_id': 'A00279', 'customer_id': 'C00805', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00350', 'transaction_amount': 2586.18, 'exchange_rate': 1.0579}
[2024-11-04T21:17:43.456+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1713907063456, 'account_id': 'A00043', 'customer_id': 'C00829', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00397', 'transaction_amount': 6805.44, 'exchange_rate': 1.1943}
