[2024-11-02T19:42:03.955+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-01T00:00:00+00:00 [queued]>
[2024-11-02T19:42:03.971+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-01T00:00:00+00:00 [queued]>
[2024-11-02T19:42:03.972+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:42:03.995+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-01 00:00:00+00:00
[2024-11-02T19:42:04.000+0000] {standard_task_runner.py:57} INFO - Started process 2937 to run task
[2024-11-02T19:42:04.006+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-11-01T00:00:00+00:00', '--job-id', '196', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp4dor892m']
[2024-11-02T19:42:04.010+0000] {standard_task_runner.py:85} INFO - Job 196: Subtask generate_txn_fact_data
[2024-11-02T19:42:04.284+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-01T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:42:04.462+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-01T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-01T00:00:00+00:00'
[2024-11-02T19:42:04.467+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:42:04.468+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:42:04.470+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:42:04.575+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:42:04.575+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:42:04.585+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1718480524582, 'account_id': 'A00390', 'customer_id': 'C00976', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00271', 'transaction_amount': 9745.5, 'exchange_rate': 1.1085}
[2024-11-02T19:42:04.668+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1717270924668, 'account_id': 'A00804', 'customer_id': 'C00840', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00135', 'transaction_amount': 4434.91, 'exchange_rate': 0.7406}
[2024-11-02T19:42:04.672+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1707680524671, 'account_id': 'A00361', 'customer_id': 'C00428', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00455', 'transaction_amount': 426.24, 'exchange_rate': 1.4698}
[2024-11-02T19:42:04.675+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1700336524675, 'account_id': 'A00675', 'customer_id': 'C00226', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00966', 'transaction_amount': 7693.15, 'exchange_rate': 0.8102}
[2024-11-02T19:42:04.678+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1704742924678, 'account_id': 'A00859', 'customer_id': 'C00014', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00680', 'transaction_amount': 3988.13, 'exchange_rate': 1.4914}
[2024-11-02T19:42:04.683+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1720035724683, 'account_id': 'A00233', 'customer_id': 'C00495', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00935', 'transaction_amount': 457.9, 'exchange_rate': 1.2514}
[2024-11-02T19:42:04.686+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1715802124686, 'account_id': 'A00865', 'customer_id': 'C00272', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00837', 'transaction_amount': 2968.46, 'exchange_rate': 0.9652}
[2024-11-02T19:42:04.690+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1707162124690, 'account_id': 'A00041', 'customer_id': 'C00976', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00544', 'transaction_amount': 3957.51, 'exchange_rate': 0.9254}
[2024-11-02T19:42:04.693+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1709494924693, 'account_id': 'A00228', 'customer_id': 'C00250', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00504', 'transaction_amount': 7161.6, 'exchange_rate': 1.0102}
[2024-11-02T19:42:04.696+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1717098124696, 'account_id': 'A00949', 'customer_id': 'C00713', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00699', 'transaction_amount': 4313.5, 'exchange_rate': 0.9328}
[2024-11-02T19:42:04.700+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1728157324700, 'account_id': 'A00053', 'customer_id': 'C00820', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00700', 'transaction_amount': 8056.62, 'exchange_rate': 1.3669}
[2024-11-02T19:42:04.703+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1724614924703, 'account_id': 'A00555', 'customer_id': 'C00503', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00276', 'transaction_amount': 5565.92, 'exchange_rate': 0.8056}
[2024-11-02T19:42:04.707+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1711222924707, 'account_id': 'A00174', 'customer_id': 'C00925', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00800', 'transaction_amount': 5765.24, 'exchange_rate': 1.4253}
[2024-11-02T19:42:04.710+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1729798924710, 'account_id': 'A00410', 'customer_id': 'C00068', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00986', 'transaction_amount': 5949.19, 'exchange_rate': 1.2243}
[2024-11-02T19:42:04.713+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1730576524713, 'account_id': 'A00142', 'customer_id': 'C00716', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00543', 'transaction_amount': 3084.6, 'exchange_rate': 0.7358}
[2024-11-02T19:42:04.718+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1729021324717, 'account_id': 'A00215', 'customer_id': 'C00693', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00614', 'transaction_amount': 6155.79, 'exchange_rate': 1.1378}
[2024-11-02T19:42:04.721+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1725046924721, 'account_id': 'A00575', 'customer_id': 'C00237', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00970', 'transaction_amount': 4003.31, 'exchange_rate': 0.9603}
[2024-11-02T19:42:04.725+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1718221324725, 'account_id': 'A00258', 'customer_id': 'C00353', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00507', 'transaction_amount': 5888.01, 'exchange_rate': 0.5175}
[2024-11-02T19:42:04.728+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1720726924728, 'account_id': 'A00643', 'customer_id': 'C00561', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00541', 'transaction_amount': 9122.34, 'exchange_rate': 0.5977}
[2024-11-02T19:42:04.732+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1702410124732, 'account_id': 'A00640', 'customer_id': 'C00070', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00849', 'transaction_amount': 9026.34, 'exchange_rate': 0.5325}
[2024-11-02T19:42:04.736+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1703014924736, 'account_id': 'A00327', 'customer_id': 'C00948', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00767', 'transaction_amount': 9945.88, 'exchange_rate': 1.4267}
[2024-11-02T19:42:04.740+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1715370124740, 'account_id': 'A00397', 'customer_id': 'C00941', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00807', 'transaction_amount': 3512.33, 'exchange_rate': 1.1669}
[2024-11-02T19:42:04.743+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1699645324743, 'account_id': 'A00364', 'customer_id': 'C00709', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00555', 'transaction_amount': 5177.69, 'exchange_rate': 1.1195}
[2024-11-02T19:42:04.746+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1705261324746, 'account_id': 'A00200', 'customer_id': 'C00477', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00930', 'transaction_amount': 6396.17, 'exchange_rate': 0.7045}
[2024-11-02T19:42:04.750+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1699731724750, 'account_id': 'A00731', 'customer_id': 'C00246', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00469', 'transaction_amount': 3511.51, 'exchange_rate': 0.7835}
[2024-11-02T19:42:04.753+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1712259724753, 'account_id': 'A00165', 'customer_id': 'C00445', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00059', 'transaction_amount': 134.17, 'exchange_rate': 0.7639}
[2024-11-02T19:42:04.756+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1710445324756, 'account_id': 'A00616', 'customer_id': 'C00364', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00545', 'transaction_amount': 2196.91, 'exchange_rate': 0.848}
[2024-11-02T19:42:04.760+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1705347724759, 'account_id': 'A00821', 'customer_id': 'C00537', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00258', 'transaction_amount': 2888.03, 'exchange_rate': 0.8209}
[2024-11-02T19:42:04.763+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1729626124763, 'account_id': 'A00639', 'customer_id': 'C00067', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00974', 'transaction_amount': 6203.17, 'exchange_rate': 0.9627}
[2024-11-02T19:42:04.766+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1729021324766, 'account_id': 'A00617', 'customer_id': 'C00616', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00130', 'transaction_amount': 6605.49, 'exchange_rate': 1.3513}
[2024-11-02T19:42:04.769+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1725824524769, 'account_id': 'A00129', 'customer_id': 'C00458', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00188', 'transaction_amount': 3448.22, 'exchange_rate': 1.1507}
[2024-11-02T19:42:04.773+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1711741324773, 'account_id': 'A00087', 'customer_id': 'C00894', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00631', 'transaction_amount': 379.95, 'exchange_rate': 1.4557}
[2024-11-02T19:42:04.776+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1722454924776, 'account_id': 'A00603', 'customer_id': 'C00779', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00054', 'transaction_amount': 2295.43, 'exchange_rate': 0.5997}
[2024-11-02T19:42:04.780+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1712864524779, 'account_id': 'A00322', 'customer_id': 'C00469', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00634', 'transaction_amount': 8857.8, 'exchange_rate': 1.3562}
[2024-11-02T19:42:04.783+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1729107724783, 'account_id': 'A00962', 'customer_id': 'C00880', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00887', 'transaction_amount': 6786.31, 'exchange_rate': 1.099}
[2024-11-02T19:42:04.787+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1728934924787, 'account_id': 'A00526', 'customer_id': 'C00346', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00209', 'transaction_amount': 6983.16, 'exchange_rate': 0.5532}
[2024-11-02T19:42:04.791+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1710099724791, 'account_id': 'A00630', 'customer_id': 'C00126', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00886', 'transaction_amount': 2978.96, 'exchange_rate': 1.0492}
[2024-11-02T19:42:04.795+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1700682124794, 'account_id': 'A00358', 'customer_id': 'C00154', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00518', 'transaction_amount': 3432.09, 'exchange_rate': 0.7217}
[2024-11-02T19:42:04.797+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1709149324797, 'account_id': 'A00950', 'customer_id': 'C00687', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00726', 'transaction_amount': 5517.49, 'exchange_rate': 1.3134}
[2024-11-02T19:42:04.801+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1720381324800, 'account_id': 'A00113', 'customer_id': 'C01000', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00449', 'transaction_amount': 1674.04, 'exchange_rate': 0.5278}
[2024-11-02T19:42:04.805+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1724787724805, 'account_id': 'A00924', 'customer_id': 'C00473', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00373', 'transaction_amount': 7601.22, 'exchange_rate': 0.9882}
[2024-11-02T19:42:04.809+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1703706124809, 'account_id': 'A00880', 'customer_id': 'C00916', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00998', 'transaction_amount': 7767.62, 'exchange_rate': 1.0973}
[2024-11-02T19:42:04.813+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1728070924812, 'account_id': 'A00021', 'customer_id': 'C00386', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00076', 'transaction_amount': 7119.8, 'exchange_rate': 0.6003}
[2024-11-02T19:42:04.817+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1712432524816, 'account_id': 'A00466', 'customer_id': 'C00593', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00493', 'transaction_amount': 5044.68, 'exchange_rate': 0.6721}
