[2024-11-02T19:41:38.207+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-21T00:00:00+00:00 [queued]>
[2024-11-02T19:41:38.229+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-21T00:00:00+00:00 [queued]>
[2024-11-02T19:41:38.230+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:41:38.263+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-21 00:00:00+00:00
[2024-11-02T19:41:38.273+0000] {standard_task_runner.py:57} INFO - Started process 2870 to run task
[2024-11-02T19:41:38.281+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-21T00:00:00+00:00', '--job-id', '185', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp3ea74o2_']
[2024-11-02T19:41:38.287+0000] {standard_task_runner.py:85} INFO - Job 185: Subtask generate_txn_fact_data
[2024-11-02T19:41:38.410+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-21T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:41:38.659+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-21T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-21T00:00:00+00:00'
[2024-11-02T19:41:38.669+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:38.673+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:41:38.676+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:38.787+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:41:38.788+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:41:38.807+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1715110898804, 'account_id': 'A00392', 'customer_id': 'C00606', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00900', 'transaction_amount': 2718.02, 'exchange_rate': 0.8066}
[2024-11-02T19:41:39.560+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1706125299554, 'account_id': 'A00505', 'customer_id': 'C00076', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00296', 'transaction_amount': 5379.8, 'exchange_rate': 0.8479}
[2024-11-02T19:41:39.571+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1705866099570, 'account_id': 'A00546', 'customer_id': 'C00175', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00718', 'transaction_amount': 4822.34, 'exchange_rate': 0.6495}
[2024-11-02T19:41:39.610+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1710186099609, 'account_id': 'A00385', 'customer_id': 'C00865', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00942', 'transaction_amount': 3945.79, 'exchange_rate': 1.0501}
[2024-11-02T19:41:39.619+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1704138099617, 'account_id': 'A00172', 'customer_id': 'C00024', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00686', 'transaction_amount': 3699.38, 'exchange_rate': 0.6541}
[2024-11-02T19:41:39.626+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1729798899624, 'account_id': 'A00933', 'customer_id': 'C00770', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00580', 'transaction_amount': 5055.74, 'exchange_rate': 0.6263}
[2024-11-02T19:41:39.632+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1710358899630, 'account_id': 'A00689', 'customer_id': 'C00777', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00758', 'transaction_amount': 7239.32, 'exchange_rate': 0.7761}
[2024-11-02T19:41:39.639+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1723837299636, 'account_id': 'A00557', 'customer_id': 'C00122', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00759', 'transaction_amount': 9842.33, 'exchange_rate': 0.7069}
[2024-11-02T19:41:39.646+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1716320499644, 'account_id': 'A00020', 'customer_id': 'C00242', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00096', 'transaction_amount': 507.51, 'exchange_rate': 1.037}
[2024-11-02T19:41:39.649+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1712346099649, 'account_id': 'A00235', 'customer_id': 'C00990', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00162', 'transaction_amount': 4021.13, 'exchange_rate': 0.5813}
[2024-11-02T19:41:39.656+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1729539699654, 'account_id': 'A00748', 'customer_id': 'C00788', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00559', 'transaction_amount': 3777.94, 'exchange_rate': 1.2534}
[2024-11-02T19:41:39.674+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1702064499669, 'account_id': 'A00792', 'customer_id': 'C00147', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00316', 'transaction_amount': 6325.85, 'exchange_rate': 1.2127}
[2024-11-02T19:41:39.690+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1711827699685, 'account_id': 'A00052', 'customer_id': 'C00402', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00136', 'transaction_amount': 5743.35, 'exchange_rate': 0.7517}
[2024-11-02T19:41:39.705+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1703014899705, 'account_id': 'A00522', 'customer_id': 'C00885', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00413', 'transaction_amount': 6728.9, 'exchange_rate': 0.5781}
[2024-11-02T19:41:39.719+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1706038899717, 'account_id': 'A00938', 'customer_id': 'C00493', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00191', 'transaction_amount': 9927.43, 'exchange_rate': 1.245}
[2024-11-02T19:41:39.733+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1726256499728, 'account_id': 'A00434', 'customer_id': 'C00657', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00563', 'transaction_amount': 7627.55, 'exchange_rate': 1.1767}
[2024-11-02T19:41:39.750+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1703446899749, 'account_id': 'A00279', 'customer_id': 'C00880', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00153', 'transaction_amount': 6666.77, 'exchange_rate': 1.2492}
[2024-11-02T19:41:39.757+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1708458099755, 'account_id': 'A00534', 'customer_id': 'C00569', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00177', 'transaction_amount': 6694.1, 'exchange_rate': 0.8822}
[2024-11-02T19:41:39.775+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1715888499773, 'account_id': 'A00158', 'customer_id': 'C00976', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00725', 'transaction_amount': 4511.16, 'exchange_rate': 1.4753}
[2024-11-02T19:41:39.781+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1711136499780, 'account_id': 'A00264', 'customer_id': 'C00069', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00516', 'transaction_amount': 1948.15, 'exchange_rate': 0.511}
[2024-11-02T19:41:39.793+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1720640499792, 'account_id': 'A00690', 'customer_id': 'C00386', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00737', 'transaction_amount': 6005.73, 'exchange_rate': 1.0512}
[2024-11-02T19:41:39.819+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1708371699818, 'account_id': 'A00574', 'customer_id': 'C00720', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00305', 'transaction_amount': 7174.31, 'exchange_rate': 0.5598}
[2024-11-02T19:41:39.824+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1705347699823, 'account_id': 'A00231', 'customer_id': 'C00684', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00595', 'transaction_amount': 1628.77, 'exchange_rate': 1.0701}
[2024-11-02T19:41:39.853+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1722886899846, 'account_id': 'A00793', 'customer_id': 'C00677', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00616', 'transaction_amount': 6327.93, 'exchange_rate': 0.5338}
[2024-11-02T19:41:39.861+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1705434099860, 'account_id': 'A00132', 'customer_id': 'C00712', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00574', 'transaction_amount': 2785.31, 'exchange_rate': 0.5313}
[2024-11-02T19:41:39.866+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1707507699865, 'account_id': 'A00169', 'customer_id': 'C00630', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00309', 'transaction_amount': 2102.2, 'exchange_rate': 0.8498}
[2024-11-02T19:41:39.881+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1725565299880, 'account_id': 'A00683', 'customer_id': 'C00211', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00266', 'transaction_amount': 7834.1, 'exchange_rate': 1.4482}
