[2024-11-02T19:41:42.173+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-29T00:00:00+00:00 [queued]>
[2024-11-02T19:41:42.246+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-29T00:00:00+00:00 [queued]>
[2024-11-02T19:41:42.250+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:41:42.778+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-29 00:00:00+00:00
[2024-11-02T19:41:42.906+0000] {standard_task_runner.py:57} INFO - Started process 2903 to run task
[2024-11-02T19:41:43.624+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-29T00:00:00+00:00', '--job-id', '193', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp_66gl9w4']
[2024-11-02T19:41:43.707+0000] {standard_task_runner.py:85} INFO - Job 193: Subtask generate_txn_fact_data
[2024-11-02T19:41:44.286+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-29T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:41:44.871+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-29T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-29T00:00:00+00:00'
[2024-11-02T19:41:44.880+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:44.881+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:41:44.883+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:45.044+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:41:45.046+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:41:45.078+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1712086905077, 'account_id': 'A00537', 'customer_id': 'C00042', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00121', 'transaction_amount': 5921.49, 'exchange_rate': 0.7202}
[2024-11-02T19:41:45.336+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1722541305336, 'account_id': 'A00688', 'customer_id': 'C00442', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00588', 'transaction_amount': 9593.34, 'exchange_rate': 1.2177}
[2024-11-02T19:41:45.345+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1716493305342, 'account_id': 'A00777', 'customer_id': 'C00468', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00772', 'transaction_amount': 3919.44, 'exchange_rate': 1.4678}
[2024-11-02T19:41:45.352+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1729971705348, 'account_id': 'A00273', 'customer_id': 'C00803', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00127', 'transaction_amount': 8260.47, 'exchange_rate': 0.7177}
[2024-11-02T19:41:45.358+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1702582905356, 'account_id': 'A00272', 'customer_id': 'C00571', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00898', 'transaction_amount': 1548.16, 'exchange_rate': 0.5409}
[2024-11-02T19:41:45.366+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1719690105365, 'account_id': 'A00897', 'customer_id': 'C00931', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00737', 'transaction_amount': 3462.01, 'exchange_rate': 1.4837}
[2024-11-02T19:41:45.377+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1703274105375, 'account_id': 'A00540', 'customer_id': 'C00585', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00472', 'transaction_amount': 4244.13, 'exchange_rate': 0.5981}
[2024-11-02T19:41:45.443+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1700768505436, 'account_id': 'A00281', 'customer_id': 'C00624', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00949', 'transaction_amount': 1015.62, 'exchange_rate': 1.4388}
[2024-11-02T19:41:45.620+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1717098105616, 'account_id': 'A00286', 'customer_id': 'C00353', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00191', 'transaction_amount': 4845.48, 'exchange_rate': 0.6071}
[2024-11-02T19:41:45.627+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1729626105626, 'account_id': 'A00878', 'customer_id': 'C00971', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00449', 'transaction_amount': 3028.3, 'exchange_rate': 0.6189}
[2024-11-02T19:41:45.638+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1712346105636, 'account_id': 'A00074', 'customer_id': 'C00809', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00895', 'transaction_amount': 7707.76, 'exchange_rate': 0.8018}
[2024-11-02T19:41:45.647+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1717875705646, 'account_id': 'A00486', 'customer_id': 'C00639', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00482', 'transaction_amount': 7598.83, 'exchange_rate': 0.5326}
[2024-11-02T19:41:45.665+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1708544505662, 'account_id': 'A00452', 'customer_id': 'C00734', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00494', 'transaction_amount': 1162.98, 'exchange_rate': 0.6987}
[2024-11-02T19:41:45.686+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1721850105671, 'account_id': 'A00456', 'customer_id': 'C00898', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00561', 'transaction_amount': 6505.87, 'exchange_rate': 1.0428}
[2024-11-02T19:41:45.712+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1705174905706, 'account_id': 'A00078', 'customer_id': 'C00899', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00929', 'transaction_amount': 3218.82, 'exchange_rate': 0.5689}
[2024-11-02T19:41:45.730+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1729107705730, 'account_id': 'A00557', 'customer_id': 'C00180', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00750', 'transaction_amount': 8477.79, 'exchange_rate': 0.6941}
[2024-11-02T19:41:45.761+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1724960505754, 'account_id': 'A00157', 'customer_id': 'C00631', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00455', 'transaction_amount': 9613.63, 'exchange_rate': 0.9535}
[2024-11-02T19:41:45.776+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1717184505771, 'account_id': 'A00790', 'customer_id': 'C00248', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00110', 'transaction_amount': 661.51, 'exchange_rate': 1.1696}
[2024-11-02T19:41:45.786+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1713987705786, 'account_id': 'A00404', 'customer_id': 'C00601', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00052', 'transaction_amount': 4466.5, 'exchange_rate': 1.0578}
[2024-11-02T19:41:45.815+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1728502905809, 'account_id': 'A00527', 'customer_id': 'C00827', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00088', 'transaction_amount': 8932.5, 'exchange_rate': 1.2765}
[2024-11-02T19:41:45.852+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1714333305841, 'account_id': 'A00748', 'customer_id': 'C00378', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00043', 'transaction_amount': 9494.5, 'exchange_rate': 0.5324}
[2024-11-02T19:41:45.880+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1719430905880, 'account_id': 'A00471', 'customer_id': 'C00263', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00137', 'transaction_amount': 2239.58, 'exchange_rate': 1.4077}
[2024-11-02T19:41:45.894+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1705434105894, 'account_id': 'A00254', 'customer_id': 'C00924', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00505', 'transaction_amount': 990.55, 'exchange_rate': 0.5256}
[2024-11-02T19:41:45.941+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1716666105940, 'account_id': 'A00856', 'customer_id': 'C00478', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00478', 'transaction_amount': 1913.08, 'exchange_rate': 0.8876}
[2024-11-02T19:41:45.952+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1725219705951, 'account_id': 'A00359', 'customer_id': 'C00488', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00985', 'transaction_amount': 6119.66, 'exchange_rate': 1.2495}
[2024-11-02T19:41:45.964+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1705952505961, 'account_id': 'A00772', 'customer_id': 'C00250', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00664', 'transaction_amount': 7133.7, 'exchange_rate': 1.3068}
[2024-11-02T19:41:45.974+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1717098105973, 'account_id': 'A00974', 'customer_id': 'C00765', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00927', 'transaction_amount': 1840.57, 'exchange_rate': 0.6392}
[2024-11-02T19:41:45.983+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1715456505980, 'account_id': 'A00987', 'customer_id': 'C00965', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00518', 'transaction_amount': 1346.95, 'exchange_rate': 1.3439}
[2024-11-02T19:41:45.996+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1715715705994, 'account_id': 'A00292', 'customer_id': 'C00853', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00419', 'transaction_amount': 5229.61, 'exchange_rate': 1.1516}
[2024-11-02T19:41:46.039+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1701373306008, 'account_id': 'A00089', 'customer_id': 'C00158', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00819', 'transaction_amount': 646.27, 'exchange_rate': 1.1469}
[2024-11-02T19:41:46.043+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1722714106042, 'account_id': 'A00636', 'customer_id': 'C00720', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00573', 'transaction_amount': 1494.0, 'exchange_rate': 0.9686}
[2024-11-02T19:41:46.049+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1708976506047, 'account_id': 'A00399', 'customer_id': 'C00729', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00240', 'transaction_amount': 6291.66, 'exchange_rate': 1.4466}
[2024-11-02T19:41:46.061+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1721850106060, 'account_id': 'A00576', 'customer_id': 'C00461', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00676', 'transaction_amount': 6985.94, 'exchange_rate': 0.5018}
[2024-11-02T19:41:46.067+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1716320506066, 'account_id': 'A00834', 'customer_id': 'C00078', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00775', 'transaction_amount': 3158.92, 'exchange_rate': 1.1196}
[2024-11-02T19:41:46.073+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1699904506072, 'account_id': 'A00930', 'customer_id': 'C00213', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00748', 'transaction_amount': 3782.58, 'exchange_rate': 0.57}
[2024-11-02T19:41:46.077+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1711827706076, 'account_id': 'A00661', 'customer_id': 'C00867', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00681', 'transaction_amount': 4370.6, 'exchange_rate': 1.4661}
[2024-11-02T19:41:46.083+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1712864506082, 'account_id': 'A00217', 'customer_id': 'C00662', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00171', 'transaction_amount': 291.42, 'exchange_rate': 0.8648}
[2024-11-02T19:41:46.092+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1722714106090, 'account_id': 'A00495', 'customer_id': 'C00551', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00041', 'transaction_amount': 4254.75, 'exchange_rate': 1.3209}
[2024-11-02T19:41:46.098+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1715974906097, 'account_id': 'A00152', 'customer_id': 'C00072', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00010', 'transaction_amount': 5431.81, 'exchange_rate': 0.5405}
