[2024-09-20T00:48:27.111+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-19T00:00:00+00:00 [queued]>
[2024-09-20T00:48:27.152+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-19T00:00:00+00:00 [queued]>
[2024-09-20T00:48:27.155+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-09-20T00:48:27.201+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-09-19 00:00:00+00:00
[2024-09-20T00:48:27.215+0000] {standard_task_runner.py:57} INFO - Started process 3473 to run task
[2024-09-20T00:48:27.228+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-09-19T00:00:00+00:00', '--job-id', '74', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpuj_e9kpv']
[2024-09-20T00:48:27.248+0000] {standard_task_runner.py:85} INFO - Job 74: Subtask generate_txn_fact_data
[2024-09-20T00:48:27.497+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-19T00:00:00+00:00 [running]> on host 48913e9acee9
[2024-09-20T00:48:28.335+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-09-19T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-09-19T00:00:00+00:00'
[2024-09-20T00:48:29.406+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.5', 9092) IPv4]
[2024-09-20T00:48:29.410+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-09-20T00:48:29.597+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.5', 9092)]>: Connection complete.
[2024-09-20T00:48:29.847+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-09-20T00:48:29.876+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-09-20T00:48:30.082+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1709081309990, 'account_id': 'A00549', 'customer_id': 'C00986', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00754', 'transaction_amount': 8072.64, 'exchange_rate': 1.015}
[2024-09-20T00:48:30.627+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1701564510595, 'account_id': 'A00900', 'customer_id': 'C00641', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00231', 'transaction_amount': 5781.76, 'exchange_rate': 0.6268}
[2024-09-20T00:48:30.770+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1712105310700, 'account_id': 'A00544', 'customer_id': 'C00905', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00416', 'transaction_amount': 2804.4, 'exchange_rate': 1.1897}
[2024-09-20T00:48:30.952+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1701218910858, 'account_id': 'A00127', 'customer_id': 'C00986', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00834', 'transaction_amount': 5946.44, 'exchange_rate': 0.5034}
[2024-09-20T00:48:31.052+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1723596511038, 'account_id': 'A00686', 'customer_id': 'C00290', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00905', 'transaction_amount': 5580.57, 'exchange_rate': 1.0594}
[2024-09-20T00:48:31.226+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1705193311213, 'account_id': 'A00876', 'customer_id': 'C00549', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00881', 'transaction_amount': 4567.26, 'exchange_rate': 0.6413}
[2024-09-20T00:48:31.423+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1706575711330, 'account_id': 'A00110', 'customer_id': 'C00791', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00057', 'transaction_amount': 6357.92, 'exchange_rate': 1.3426}
[2024-09-20T00:48:31.471+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1707698911436, 'account_id': 'A00001', 'customer_id': 'C00538', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00011', 'transaction_amount': 873.88, 'exchange_rate': 1.1445}
[2024-09-20T00:48:31.554+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1717634911552, 'account_id': 'A00855', 'customer_id': 'C00168', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00924', 'transaction_amount': 8856.05, 'exchange_rate': 0.8469}
[2024-09-20T00:48:31.639+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1703033311621, 'account_id': 'A00047', 'customer_id': 'C00368', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00007', 'transaction_amount': 5708.07, 'exchange_rate': 0.83}
[2024-09-20T00:48:31.694+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1724028511682, 'account_id': 'A00331', 'customer_id': 'C00785', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00795', 'transaction_amount': 458.86, 'exchange_rate': 0.5473}
[2024-09-20T00:48:31.725+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1698799711710, 'account_id': 'A00833', 'customer_id': 'C00327', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00567', 'transaction_amount': 8479.24, 'exchange_rate': 0.6537}
[2024-09-20T00:48:31.798+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1723250911784, 'account_id': 'A00732', 'customer_id': 'C00267', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00712', 'transaction_amount': 4630.3, 'exchange_rate': 0.6793}
[2024-09-20T00:48:31.850+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1707958111840, 'account_id': 'A00038', 'customer_id': 'C00263', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00797', 'transaction_amount': 3566.98, 'exchange_rate': 1.3879}
[2024-09-20T00:48:31.883+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1726015711873, 'account_id': 'A00469', 'customer_id': 'C00623', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00507', 'transaction_amount': 7617.77, 'exchange_rate': 0.8696}
[2024-09-20T00:48:31.905+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1718153311896, 'account_id': 'A00548', 'customer_id': 'C00035', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00843', 'transaction_amount': 7189.69, 'exchange_rate': 1.0121}
[2024-09-20T00:48:32.114+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1715906911978, 'account_id': 'A00176', 'customer_id': 'C00810', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00463', 'transaction_amount': 8458.38, 'exchange_rate': 0.6783}
[2024-09-20T00:48:32.568+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1713660512364, 'account_id': 'A00679', 'customer_id': 'C00365', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00156', 'transaction_amount': 2943.32, 'exchange_rate': 0.5533}
[2024-09-20T00:48:32.640+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1708735712594, 'account_id': 'A00098', 'customer_id': 'C00573', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00993', 'transaction_amount': 2158.44, 'exchange_rate': 1.4727}
[2024-09-20T00:48:32.660+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1700441312655, 'account_id': 'A00772', 'customer_id': 'C00338', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00624', 'transaction_amount': 4353.62, 'exchange_rate': 0.9774}
[2024-09-20T00:48:32.731+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1722127712693, 'account_id': 'A00634', 'customer_id': 'C00361', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00296', 'transaction_amount': 3466.39, 'exchange_rate': 1.3374}
[2024-09-20T00:48:32.794+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1701305312783, 'account_id': 'A00562', 'customer_id': 'C00981', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00726', 'transaction_amount': 406.48, 'exchange_rate': 0.8848}
[2024-09-20T00:48:32.841+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1697244512824, 'account_id': 'A00617', 'customer_id': 'C00272', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00583', 'transaction_amount': 5082.7, 'exchange_rate': 0.9913}
[2024-09-20T00:48:32.898+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1726793312874, 'account_id': 'A00390', 'customer_id': 'C00412', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00563', 'transaction_amount': 6542.68, 'exchange_rate': 1.3579}
[2024-09-20T00:48:32.937+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1725410912926, 'account_id': 'A00349', 'customer_id': 'C00620', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00403', 'transaction_amount': 6227.12, 'exchange_rate': 0.8257}
[2024-09-20T00:48:33.034+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1706748512959, 'account_id': 'A00042', 'customer_id': 'C00129', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00603', 'transaction_amount': 2302.84, 'exchange_rate': 1.4867}
[2024-09-20T00:48:33.087+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1700268513086, 'account_id': 'A00250', 'customer_id': 'C00342', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00268', 'transaction_amount': 1953.85, 'exchange_rate': 1.4724}
[2024-09-20T00:48:33.095+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1713919713093, 'account_id': 'A00238', 'customer_id': 'C00951', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00626', 'transaction_amount': 1071.14, 'exchange_rate': 1.4994}
[2024-09-20T00:48:33.106+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1700873313105, 'account_id': 'A00256', 'customer_id': 'C00237', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00974', 'transaction_amount': 4329.41, 'exchange_rate': 0.9483}
[2024-09-20T00:48:33.116+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1715215713115, 'account_id': 'A00948', 'customer_id': 'C00248', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00907', 'transaction_amount': 5874.26, 'exchange_rate': 0.5636}
[2024-09-20T00:48:33.126+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1698367713125, 'account_id': 'A00201', 'customer_id': 'C00921', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00890', 'transaction_amount': 5430.6, 'exchange_rate': 0.5121}
[2024-09-20T00:48:33.134+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1713401313133, 'account_id': 'A00502', 'customer_id': 'C00645', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00754', 'transaction_amount': 8713.15, 'exchange_rate': 1.1553}
[2024-09-20T00:48:33.139+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1704329313138, 'account_id': 'A00951', 'customer_id': 'C00725', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00667', 'transaction_amount': 7266.58, 'exchange_rate': 1.4744}
[2024-09-20T00:48:33.146+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1722214113145, 'account_id': 'A00060', 'customer_id': 'C00152', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00770', 'transaction_amount': 6209.14, 'exchange_rate': 1.3564}
[2024-09-20T00:48:33.151+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1717202913150, 'account_id': 'A00276', 'customer_id': 'C00664', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00014', 'transaction_amount': 8380.85, 'exchange_rate': 0.9967}
[2024-09-20T00:48:33.156+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1708822113155, 'account_id': 'A00031', 'customer_id': 'C00793', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00101', 'transaction_amount': 5739.27, 'exchange_rate': 0.6188}
[2024-09-20T00:48:33.161+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1725756513161, 'account_id': 'A00979', 'customer_id': 'C00828', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00065', 'transaction_amount': 210.6, 'exchange_rate': 1.1792}
[2024-09-20T00:48:33.165+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1720313313165, 'account_id': 'A00877', 'customer_id': 'C00984', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00420', 'transaction_amount': 7519.17, 'exchange_rate': 0.7675}
[2024-09-20T00:48:33.172+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1706057313171, 'account_id': 'A00245', 'customer_id': 'C00591', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00128', 'transaction_amount': 2519.12, 'exchange_rate': 0.767}
[2024-09-20T00:48:33.177+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1718412513177, 'account_id': 'A00132', 'customer_id': 'C00767', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00841', 'transaction_amount': 7184.17, 'exchange_rate': 1.1334}
[2024-09-20T00:48:33.184+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1719190113183, 'account_id': 'A00831', 'customer_id': 'C00718', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00664', 'transaction_amount': 8767.39, 'exchange_rate': 1.1308}
[2024-09-20T00:48:33.198+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1704502113197, 'account_id': 'A00200', 'customer_id': 'C00437', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00180', 'transaction_amount': 4274.5, 'exchange_rate': 1.2835}
[2024-09-20T00:48:33.215+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1714351713214, 'account_id': 'A00601', 'customer_id': 'C00835', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00098', 'transaction_amount': 8780.91, 'exchange_rate': 0.7994}
[2024-09-20T00:48:33.239+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1709513313238, 'account_id': 'A00900', 'customer_id': 'C00869', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00542', 'transaction_amount': 7264.74, 'exchange_rate': 0.6971}
[2024-09-20T00:48:33.284+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1708130913267, 'account_id': 'A00936', 'customer_id': 'C00226', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00166', 'transaction_amount': 5007.75, 'exchange_rate': 1.0541}
[2024-09-20T00:48:33.298+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1720745313296, 'account_id': 'A00752', 'customer_id': 'C00460', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00363', 'transaction_amount': 8361.26, 'exchange_rate': 0.723}
[2024-09-20T00:48:33.324+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1705279713315, 'account_id': 'A00101', 'customer_id': 'C00034', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00755', 'transaction_amount': 2972.87, 'exchange_rate': 0.9002}
[2024-09-20T00:48:33.350+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1726447713343, 'account_id': 'A00233', 'customer_id': 'C00363', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00253', 'transaction_amount': 6265.43, 'exchange_rate': 1.359}
[2024-09-20T00:48:33.366+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1718412513365, 'account_id': 'A00501', 'customer_id': 'C00265', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00132', 'transaction_amount': 7847.58, 'exchange_rate': 1.24}
[2024-09-20T00:48:33.395+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1714006113395, 'account_id': 'A00921', 'customer_id': 'C00097', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00612', 'transaction_amount': 6673.67, 'exchange_rate': 1.4163}
[2024-09-20T00:48:33.418+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1726274913417, 'account_id': 'A00274', 'customer_id': 'C00195', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00308', 'transaction_amount': 6424.75, 'exchange_rate': 0.9357}
[2024-09-20T00:48:33.420+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1718239713420, 'account_id': 'A00919', 'customer_id': 'C00473', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00677', 'transaction_amount': 94.16, 'exchange_rate': 0.7165}
[2024-09-20T00:48:33.437+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1702255713431, 'account_id': 'A00915', 'customer_id': 'C00455', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00846', 'transaction_amount': 9055.94, 'exchange_rate': 1.0664}
[2024-09-20T00:48:33.441+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1712278113440, 'account_id': 'A00282', 'customer_id': 'C00626', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00229', 'transaction_amount': 4116.25, 'exchange_rate': 0.7476}
[2024-09-20T00:48:33.616+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1712623713610, 'account_id': 'A00831', 'customer_id': 'C00005', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00317', 'transaction_amount': 5830.43, 'exchange_rate': 1.165}
[2024-09-20T00:48:33.696+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1713574113695, 'account_id': 'A00841', 'customer_id': 'C00961', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00131', 'transaction_amount': 836.73, 'exchange_rate': 0.5598}
[2024-09-20T00:48:33.701+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1699404513701, 'account_id': 'A00823', 'customer_id': 'C00590', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00600', 'transaction_amount': 8279.35, 'exchange_rate': 0.7811}
[2024-09-20T00:48:33.716+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1709340513716, 'account_id': 'A00314', 'customer_id': 'C00231', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00837', 'transaction_amount': 834.32, 'exchange_rate': 1.0718}
