[2024-11-02T19:41:40.542+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-27T00:00:00+00:00 [queued]>
[2024-11-02T19:41:40.564+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-27T00:00:00+00:00 [queued]>
[2024-11-02T19:41:40.566+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:41:40.600+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-27 00:00:00+00:00
[2024-11-02T19:41:40.609+0000] {standard_task_runner.py:57} INFO - Started process 2888 to run task
[2024-11-02T19:41:40.615+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-27T00:00:00+00:00', '--job-id', '191', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpfqcmjzj5']
[2024-11-02T19:41:40.632+0000] {standard_task_runner.py:85} INFO - Job 191: Subtask generate_txn_fact_data
[2024-11-02T19:41:40.870+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-27T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:41:41.189+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-27T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-27T00:00:00+00:00'
[2024-11-02T19:41:41.200+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:41.205+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:41:41.212+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:41.338+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:41:41.348+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:41:41.421+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1711568501362, 'account_id': 'A00924', 'customer_id': 'C00105', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00299', 'transaction_amount': 8300.52, 'exchange_rate': 1.2515}
[2024-11-02T19:41:41.622+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1711309301622, 'account_id': 'A00774', 'customer_id': 'C00040', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00136', 'transaction_amount': 9655.97, 'exchange_rate': 1.4174}
[2024-11-02T19:41:41.627+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1707248501627, 'account_id': 'A00059', 'customer_id': 'C00449', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00659', 'transaction_amount': 3002.68, 'exchange_rate': 0.8722}
[2024-11-02T19:41:41.642+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1701891701642, 'account_id': 'A00104', 'customer_id': 'C00714', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00309', 'transaction_amount': 6975.11, 'exchange_rate': 1.2662}
[2024-11-02T19:41:41.649+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1724874101649, 'account_id': 'A00192', 'customer_id': 'C00526', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00807', 'transaction_amount': 8967.08, 'exchange_rate': 1.1027}
[2024-11-02T19:41:41.700+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1709494901691, 'account_id': 'A00850', 'customer_id': 'C00394', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00495', 'transaction_amount': 497.36, 'exchange_rate': 1.159}
[2024-11-02T19:41:41.706+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1712173301705, 'account_id': 'A00599', 'customer_id': 'C00479', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00790', 'transaction_amount': 2877.39, 'exchange_rate': 0.9797}
[2024-11-02T19:41:41.728+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1727293301728, 'account_id': 'A00554', 'customer_id': 'C00815', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00891', 'transaction_amount': 7369.92, 'exchange_rate': 0.7998}
[2024-11-02T19:41:41.744+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1727034101743, 'account_id': 'A00761', 'customer_id': 'C00797', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00630', 'transaction_amount': 9087.3, 'exchange_rate': 0.9346}
[2024-11-02T19:41:41.748+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1712346101748, 'account_id': 'A00252', 'customer_id': 'C00820', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00414', 'transaction_amount': 6397.8, 'exchange_rate': 1.3916}
[2024-11-02T19:41:41.759+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1727811701759, 'account_id': 'A00130', 'customer_id': 'C00552', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00566', 'transaction_amount': 7635.28, 'exchange_rate': 1.383}
[2024-11-02T19:41:41.798+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1713123701790, 'account_id': 'A00768', 'customer_id': 'C00095', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00767', 'transaction_amount': 1757.76, 'exchange_rate': 1.2422}
[2024-11-02T19:41:41.811+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1704310901811, 'account_id': 'A00442', 'customer_id': 'C00101', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00950', 'transaction_amount': 2369.04, 'exchange_rate': 0.5554}
[2024-11-02T19:41:41.837+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1703187701827, 'account_id': 'A00276', 'customer_id': 'C00182', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00696', 'transaction_amount': 9729.28, 'exchange_rate': 1.3969}
[2024-11-02T19:41:41.846+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1725565301845, 'account_id': 'A00703', 'customer_id': 'C00714', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00068', 'transaction_amount': 1549.24, 'exchange_rate': 1.481}
[2024-11-02T19:41:41.864+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1728589301863, 'account_id': 'A00977', 'customer_id': 'C00954', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00377', 'transaction_amount': 4326.98, 'exchange_rate': 0.8293}
[2024-11-02T19:41:41.907+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1727034101903, 'account_id': 'A00185', 'customer_id': 'C00606', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00792', 'transaction_amount': 5686.58, 'exchange_rate': 1.2041}
[2024-11-02T19:41:41.913+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1720726901912, 'account_id': 'A00535', 'customer_id': 'C00878', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00966', 'transaction_amount': 1850.41, 'exchange_rate': 1.3567}
[2024-11-02T19:41:41.918+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1715283701917, 'account_id': 'A00213', 'customer_id': 'C00942', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00671', 'transaction_amount': 1178.8, 'exchange_rate': 0.8216}
[2024-11-02T19:41:41.931+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1723146101924, 'account_id': 'A00382', 'customer_id': 'C00767', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00657', 'transaction_amount': 8924.45, 'exchange_rate': 0.9232}
[2024-11-02T19:41:41.950+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1709494901946, 'account_id': 'A00711', 'customer_id': 'C00125', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00408', 'transaction_amount': 8066.33, 'exchange_rate': 1.0472}
[2024-11-02T19:41:41.967+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1726429301966, 'account_id': 'A00280', 'customer_id': 'C00270', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00601', 'transaction_amount': 8951.11, 'exchange_rate': 0.7775}
[2024-11-02T19:41:42.010+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1710186101980, 'account_id': 'A00618', 'customer_id': 'C00350', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00201', 'transaction_amount': 2927.71, 'exchange_rate': 0.6854}
[2024-11-02T19:41:42.043+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1706470902041, 'account_id': 'A00555', 'customer_id': 'C00489', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00509', 'transaction_amount': 9276.54, 'exchange_rate': 1.2865}
[2024-11-02T19:41:42.094+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1706211702062, 'account_id': 'A00607', 'customer_id': 'C00335', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00234', 'transaction_amount': 940.51, 'exchange_rate': 0.6914}
[2024-11-02T19:41:42.125+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1701286902119, 'account_id': 'A00569', 'customer_id': 'C00126', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00436', 'transaction_amount': 4147.12, 'exchange_rate': 1.0999}
[2024-11-02T19:41:42.155+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1727293302143, 'account_id': 'A00509', 'customer_id': 'C00992', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00206', 'transaction_amount': 6541.57, 'exchange_rate': 1.3667}
[2024-11-02T19:41:42.174+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1702842102173, 'account_id': 'A00354', 'customer_id': 'C00354', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00949', 'transaction_amount': 9096.28, 'exchange_rate': 0.8602}
[2024-11-02T19:41:42.186+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1704397302183, 'account_id': 'A00327', 'customer_id': 'C00317', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00102', 'transaction_amount': 4470.46, 'exchange_rate': 0.7149}
[2024-11-02T19:41:42.214+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1716838902214, 'account_id': 'A00500', 'customer_id': 'C00147', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00714', 'transaction_amount': 4060.65, 'exchange_rate': 0.9435}
[2024-11-02T19:41:42.229+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1728934902224, 'account_id': 'A00598', 'customer_id': 'C00297', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00046', 'transaction_amount': 6042.86, 'exchange_rate': 0.6688}
[2024-11-02T19:41:42.245+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1700595702238, 'account_id': 'A00779', 'customer_id': 'C00347', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00010', 'transaction_amount': 5745.24, 'exchange_rate': 0.7836}
[2024-11-02T19:41:42.254+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1720726902248, 'account_id': 'A00554', 'customer_id': 'C00175', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00513', 'transaction_amount': 7673.54, 'exchange_rate': 0.706}
[2024-11-02T19:41:42.291+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1712000502263, 'account_id': 'A00770', 'customer_id': 'C00705', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00229', 'transaction_amount': 4802.45, 'exchange_rate': 0.7941}
[2024-11-02T19:41:42.303+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1701891702302, 'account_id': 'A00177', 'customer_id': 'C00633', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00033', 'transaction_amount': 2940.6, 'exchange_rate': 0.8555}
[2024-11-02T19:41:42.315+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1727725302313, 'account_id': 'A00066', 'customer_id': 'C00653', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00341', 'transaction_amount': 4708.87, 'exchange_rate': 1.3121}
[2024-11-02T19:41:42.351+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1723578102350, 'account_id': 'A00237', 'customer_id': 'C00251', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00665', 'transaction_amount': 6372.0, 'exchange_rate': 0.7404}
[2024-11-02T19:41:42.363+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1726774902363, 'account_id': 'A00331', 'customer_id': 'C00172', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00795', 'transaction_amount': 9580.81, 'exchange_rate': 1.073}
[2024-11-02T19:41:42.379+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1716838902376, 'account_id': 'A00339', 'customer_id': 'C00376', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00635', 'transaction_amount': 9317.56, 'exchange_rate': 0.5933}
[2024-11-02T19:41:42.396+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1718739702384, 'account_id': 'A00131', 'customer_id': 'C00791', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00216', 'transaction_amount': 2881.74, 'exchange_rate': 1.3011}
[2024-11-02T19:41:42.410+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1718134902403, 'account_id': 'A00415', 'customer_id': 'C00612', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00867', 'transaction_amount': 6027.64, 'exchange_rate': 0.74}
[2024-11-02T19:41:42.426+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1701632502423, 'account_id': 'A00324', 'customer_id': 'C00968', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00089', 'transaction_amount': 554.77, 'exchange_rate': 0.8756}
[2024-11-02T19:41:42.446+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1714678902437, 'account_id': 'A00459', 'customer_id': 'C00389', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00584', 'transaction_amount': 1340.98, 'exchange_rate': 0.604}
[2024-11-02T19:41:42.459+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1722541302454, 'account_id': 'A00933', 'customer_id': 'C00079', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00191', 'transaction_amount': 2606.53, 'exchange_rate': 0.5454}
[2024-11-02T19:41:42.547+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1716579702537, 'account_id': 'A00367', 'customer_id': 'C00492', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00639', 'transaction_amount': 1722.41, 'exchange_rate': 0.9775}
[2024-11-02T19:41:42.593+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1719949302592, 'account_id': 'A00873', 'customer_id': 'C00765', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00433', 'transaction_amount': 1315.54, 'exchange_rate': 0.8942}
[2024-11-02T19:41:42.611+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1701805302611, 'account_id': 'A00452', 'customer_id': 'C00818', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00444', 'transaction_amount': 5894.88, 'exchange_rate': 0.6362}
[2024-11-02T19:41:42.646+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1727034102645, 'account_id': 'A00258', 'customer_id': 'C00797', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00537', 'transaction_amount': 4912.39, 'exchange_rate': 0.6577}
[2024-11-02T19:41:42.686+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1700336502670, 'account_id': 'A00493', 'customer_id': 'C00477', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00656', 'transaction_amount': 6125.07, 'exchange_rate': 0.9363}
[2024-11-02T19:41:42.721+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1711914102721, 'account_id': 'A00970', 'customer_id': 'C00301', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00685', 'transaction_amount': 4824.52, 'exchange_rate': 1.2163}
[2024-11-02T19:41:42.738+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1722195702731, 'account_id': 'A00519', 'customer_id': 'C00065', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00602', 'transaction_amount': 4985.23, 'exchange_rate': 1.4556}
[2024-11-02T19:41:42.799+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1718826102769, 'account_id': 'A00312', 'customer_id': 'C00194', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00930', 'transaction_amount': 81.56, 'exchange_rate': 1.1271}
[2024-11-02T19:41:42.824+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1721418102819, 'account_id': 'A00166', 'customer_id': 'C00318', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00973', 'transaction_amount': 5373.42, 'exchange_rate': 1.3174}
[2024-11-02T19:41:42.842+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1700854902841, 'account_id': 'A00140', 'customer_id': 'C00294', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00896', 'transaction_amount': 7105.83, 'exchange_rate': 1.1729}
[2024-11-02T19:41:42.852+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1724096502848, 'account_id': 'A00852', 'customer_id': 'C00020', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00861', 'transaction_amount': 7954.95, 'exchange_rate': 0.5737}
[2024-11-02T19:41:42.880+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1725824502872, 'account_id': 'A00994', 'customer_id': 'C00398', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00962', 'transaction_amount': 2804.71, 'exchange_rate': 1.1433}
[2024-11-02T19:41:42.905+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1712864502904, 'account_id': 'A00042', 'customer_id': 'C00133', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00570', 'transaction_amount': 2998.4, 'exchange_rate': 0.5064}
[2024-11-02T19:41:42.947+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1713642102941, 'account_id': 'A00452', 'customer_id': 'C00829', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00873', 'transaction_amount': 8795.46, 'exchange_rate': 1.1492}
